--- INICIO DEL PROCESO DE RENOMBRADO en epublibre ---
Archivo 'Rokossovskii, Konstantin Konstantinovich - El deber de un soldado [81904] (r1.0).epub' renombrado y copiado a DONE como 'Rokossovskii, Konstantin Konstantinovich - El deber de un soldado [81904] (r1.0).epub'
Archivo 'Rosero, Evelio - Los ejercitos [14358] (r1.2).epub' renombrado y copiado a DONE como 'Rosero, Evelio - Los ejércitos [14358] (r1.2).epub'
Archivo 'Ruiz, Bernardo - La sangre de su corazon [80268] (r1.1).epub' renombrado y copiado a DONE como 'Ruiz, Bernardo - La sangre de su corazón [80268] (r1.1).epub'
Archivo 'Ruiz, Desiree - La Casa de las Amapolas [79332] (r1.0).epub' renombrado y copiado a DONE como 'Ruiz, Desirée - La Casa de las Amapolas [79332] (r1.0).epub'
Archivo 'Ruiz-Navarro, Catalina - Las mujeres que luchan se encuentran [81643] (r1.0).epub' renombrado y copiado a DONE como 'RuizNavarro, Catalina - Las mujeres que luchan se encuentran [81643] (r1.0).epub'
Archivo 'Rushkoff, Douglas - La supervivencia de los mas ricos [81664] (r1.0).epub' renombrado y copiado a DONE como 'Rushkoff, Douglas - La supervivencia de los más ricos [81664] (r1.0).epub'
Archivo 'Rytkonen, Helen - [Atlantica 04] En el corazon del volcan [81660] (r1.0).epub' renombrado y copiado a DONE como 'Rytkönen, Helen - En el corazón del volcán.epub'
Archivo 'Sabato, Ernesto - [Trilogia Sabato 01] El tunel [4999] (r1.6).epub' renombrado y copiado a DONE como 'Sabato, Ernesto - El túnel.epub'
Archivo 'Sabato, Ernesto - [Trilogia Sabato 02] Sobre heroes y tumbas [1829] (r1.5).epub' renombrado y copiado a DONE como 'Sabato, Ernesto - Sobre héroes y tumbas.epub'
Archivo 'Saini, Angela - Inferior [81498] (r1.0).epub' renombrado y copiado a DONE como 'Saini, Angela - Inferior [81498] (r1.0).epub'
Archivo 'Sampedro, Javier - Deconstruyendo a Darwin [11280] (r1.8).epub' renombrado y copiado a DONE como 'Sampedro, Javier - Deconstruyendo a Darwin [11280] (r1.8).epub'
Archivo 'San Sebastian, Isabel - [La visigoda 00] Astur [6880] (r2.0).epub' renombrado y copiado a DONE como 'Sebastián, Isabel San - Astur.epub'
Archivo 'Sanderson, Brandon - [El archivo de las tormentas 01] El camino de los reyes [3459] (r5.0).epub' renombrado y copiado a DONE como 'Sanderson, Brandon - El camino de los reyes.epub'
Archivo 'Sanderson, Brandon - [El archivo de las tormentas 05] Viento y verdad [71168] (r1.6).epub' renombrado y copiado a DONE como 'Sanderson, Brandon - Viento y verdad.epub'
Archivo 'Sanz Prieto, Carmen - Busco interna [80708] (r1.0).epub' renombrado y copiado a DONE como 'Prieto, Carmen Sanz - Busco interna [80708] (r1.0).epub'
Archivo 'Sapkowski, Andrzej - [Geralt de Rivia 01] El ultimo deseo [1599] (r3.6).epub' renombrado y copiado a DONE como 'Sapkowski, Andrzej - El último deseo.epub'
Archivo 'Saviano, Roberto - Grita [79766] (r1.0).epub' renombrado y copiado a DONE como 'Saviano, Roberto - Grita [79766] (r1.0).epub'
Archivo 'Scaraffia, Giuseppe - La novela de la Costa Azul [81491] (r1.0).epub' renombrado y copiado a DONE como 'Scaraffia, Giuseppe - La novela de la Costa Azul [81491] (r1.0).epub'
Archivo 'Schiller, Friedrich - Poesia filosofica [81839] (r1.0).epub' renombrado y copiado a DONE como 'Schiller, Friedrich - Poesía filosófica [81839] (r1.0).epub'
Archivo 'Schmid, Cristobal & Hoffmann, E. T. A. - Cuentos nuevos. Cuentos fantasticos [80748] (r1.0).epub' renombrado y copiado a DONE como 'Schmid, Cristóbal - Cuentos nuevos. Cuentos fantásticos [80748] (r1.0).epub'
Archivo 'Schweblin, Samanta - Pajaros en la boca [25356] (r1.3).epub' renombrado y copiado a DONE como 'Schweblin, Samanta - Pájaros en la boca [25356] (r1.3).epub'
Archivo 'Scott, Walter - La maga de la montana [81522] (r1.0).epub' renombrado y copiado a DONE como 'Scott, Walter - La maga de la montaña [81522] (r1.0).epub'
Archivo 'Serrano, Vicente - Sonando monstruos [69158] (r1.0).epub' renombrado y copiado a DONE como 'Serrano, Vicente - Soñando monstruos [69158] (r1.0).epub'
Archivo 'Sierra i Fabra, Jordi - La guerra de Portugal [79736] (r1.1).epub' renombrado y copiado a DONE como 'Fabra, Jordi Sierra i - La guerra de Portugal [79736] (r1.1).epub'
Archivo 'Sierra i Fabra, Jordi - [Inspector Miquel Mascarell 15] Algunos dias de mayo y uno de junio [73994] (r1.1).epub' renombrado y copiado a DONE como 'Fabra, Jordi Sierra i - Algunos días de mayo y uno de junio.epub'
Archivo 'Silva Romero, Ricardo - Zoologico humano [75942] (r1.0).epub' renombrado y copiado a DONE como 'Romero, Ricardo Silva - Zoológico humano [75942] (r1.0).epub'
Archivo 'Simenon, Georges - El forastero [31404] (r1.3).epub' renombrado y copiado a DONE como 'Simenon, Georges - El forastero [31404] (r1.3).epub'
Archivo 'Simenon, Georges - [Comisario Maigret 59] Maigret y el cliente del sabado [8772] (r1.3).epub' renombrado y copiado a DONE como 'Simenon, Georges - Maigret y el cliente del sábado.epub'
Archivo 'Simenon, Georges - [Comisario Maigret 64] La paciencia de Maigret [13639] (r1.3).epub' renombrado y copiado a DONE como 'Simenon, Georges - La paciencia de Maigret.epub'
Archivo 'Simenon, Georges - [Comisario Maigret 68] Maigret vacila [18323] (r1.2).epub' renombrado y copiado a DONE como 'Simenon, Georges - Maigret vacila.epub'
Archivo 'Simmons, Dan - Un verano tenebroso [12270] (r1.2).epub' renombrado y copiado a DONE como 'Simmons, Dan - Un verano tenebroso [12270] (r1.2).epub'
Archivo 'Singer, Peter - Compendio de Etica [81612] (r1.1).epub' renombrado y copiado a DONE como 'Singer, Peter - Compendio de Ética [81612] (r1.1).epub'
Archivo 'Sisi, Carlos - El Hombre sin Nombre [79643] (r1.0).epub' renombrado y copiado a DONE como 'Sisí, Carlos - El Hombre sin Nombre [79643] (r1.0).epub'
Archivo 'Snajder, Slobodan - Los anos de bronce [81711] (r1.1).epub' renombrado y copiado a DONE como 'Šnajder, Slobodan - Los años de bronce [81711] (r1.1).epub'
Archivo 'Soria Molina, David - Trajano, el mejor emperador [80687] (r1.0).epub' renombrado y copiado a DONE como 'Molina, David Soria - Trajano, el mejor emperador [80687] (r1.0).epub'
Archivo 'Soro, Selena - No se si dits o llavis [81661] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Soro, Selena - No sé si dits o llavis [81661] (r1.0) [CA].epub'
Archivo 'Souter, Gerry - Frida Kahlo. Detras del espejo [76648] (r1.1).epub' renombrado y copiado a DONE como 'Souter, Gerry - Frida Kahlo. Detrás del espejo [76648] (r1.1).epub'
Archivo 'Sowell, Thomas - Falacias de la justicia social [81157] (r1.1).epub' renombrado y copiado a DONE como 'Sowell, Thomas - Falacias de la justicia social [81157] (r1.1).epub'
Archivo 'Spierling, Volker - Arthur Schopenhauer [81871] (r1.0).epub' renombrado y copiado a DONE como 'Spierling, Volker - Arthur Schopenhauer [81871] (r1.0).epub'
Archivo 'Spota, Luis - La carcajada del gato [38761] (r1.1).epub' renombrado y copiado a DONE como 'Spota, Luis - La carcajada del gato [38761] (r1.1).epub'
Archivo 'Stanley, Bob - Yeah Yeah Yeah [81771] (r1.0).epub' renombrado y copiado a DONE como 'Stanley, Bob - Yeah! Yeah! Yeah! La historia del pop moderno [81771] (r1.0).epub'
Archivo 'Stark, Serendipia - [Guante de seda 05] Irresistibles Spencer I [81746] (r1.0).epub' renombrado y copiado a DONE como 'Stark, Serendipia - Irresistibles Spencer I.epub'
Archivo 'Stegner, Wallace - Angulo de reposo [38108] (r1.4).epub' renombrado y copiado a DONE como 'Stegner, Wallace - Ángulo de reposo [38108] (r1.4).epub'
Archivo 'Stegner, Wallace - El pajaro espectador [38109] (r1.2).epub' renombrado y copiado a DONE como 'Stegner, Wallace - El pájaro espectador [38109] (r1.2).epub'
Archivo 'Stegner, Wallace - En lugar seguro [38110] (r1.3).epub' renombrado y copiado a DONE como 'Stegner, Wallace - En lugar seguro [38110] (r1.3).epub'
Archivo 'Stone, Mariah - [Los siete lores de los pecados 01] El duque de la ira [80196] (r1.1).epub' renombrado y copiado a DONE como 'Stone, Mariah - El duque de la ira.epub'
Archivo 'Sullivan, Stiff - El dia de los perdidos [78244] (r1.2).epub' renombrado y copiado a DONE como 'Sullivan, Stiff - El día de los perdidos [78244] (r1.2).epub'
Archivo 'Swinburne, Algernon Charles - Lesbia Brandon [81653] (r1.0).epub' renombrado y copiado a DONE como 'Swinburne, Algernon Charles - Lesbia Brandon [81653] (r1.0).epub'
Archivo 'Taibo II, Paco Ignacio - Cuatro manos-Four Hands [68573] (r1.1).epub' renombrado y copiado a DONE como 'II, Paco Ignacio Taibo - Cuatro manosFour Hands [68573] (r1.1).epub'
Archivo 'Tejera, Pilar - Viajeras al tren [81890] (r1.0).epub' renombrado y copiado a DONE como 'Tejera, Pilar - Viajeras al tren [81890] (r1.0).epub'
Archivo 'Ter, Dona - Si tu quieres, yo te quiero [81663] (r1.0).epub' renombrado y copiado a DONE como 'Ter, Dona - Si tú quieres, yo te quiero [81663] (r1.0).epub'
Archivo 'Teruel, Jose - Carmen Martin Gaite Una biografia [79289] (r1.0).epub' renombrado y copiado a DONE como 'Teruel, José - Carmen Martín Gaite Una biografía [79289] (r1.0).epub'
Archivo 'Tevis, Walter - El buscavidas [78633] (r1.0).epub' renombrado y copiado a DONE como 'Tevis, Walter - El buscavidas [78633] (r1.0).epub'
Archivo 'Toro, Suso de - Ambulancia [81388] (r1.0).epub' renombrado y copiado a DONE como 'Toro, Suso de - Ambulancia [81388] (r1.0).epub'
Archivo 'Torras, Carme - Enxarxats [80357] (r1.2) [CA].epub' renombrado y copiado a DONE como 'Torras, Carme - Enxarxats [80357] (r1.2) [CA].epub'
Archivo 'Torres, Mara - Recuerdame bailando [79593] (r1.0).epub' renombrado y copiado a DONE como 'Torres, Mara - Recuérdame bailando [79593] (r1.0).epub'
Archivo 'Touchard, Jean - Historia de las ideas politicas [66091] (r1.2).epub' renombrado y copiado a DONE como 'Touchard, Jean - Historia de las ideas políticas [66091] (r1.2).epub'
Archivo 'Tsutsui, Yasutaka - Hombres salmonela en el planeta Porno [5989] (r1.8).epub' renombrado y copiado a DONE como 'Tsutsui, Yasutaka - Hombres salmonela en el planeta Porno [5989] (r1.8).epub'
Archivo 'Tur Planells, Helena - El caso de la mujer del estanque [79592] (r1.0).epub' renombrado y copiado a DONE como 'Planells, Helena Tur - El caso de la mujer del estanque [79592] (r1.0).epub'
Archivo 'Turiel Martinez, Antonio - El futuro de Europa [78981] (r1.0).epub' renombrado y copiado a DONE como 'Martínez, Antonio Turiel - El futuro de Europa [78981] (r1.0).epub'
Archivo 'Tweedy, Jeff - Vamonos (para poder volver) [81405] (r1.1).epub' renombrado y copiado a DONE como 'Tweedy, Jeff - Vámonos (para poder volver) (para poder volver) [81405] (r1.1).epub'
Archivo 'Tyler, Anne - Tres dias de junio [80721] (r1.0).epub' renombrado y copiado a DONE como 'Tyler, Anne - Tres días de junio [80721] (r1.0).epub'
Archivo 'Ucles, David - La peninsula de las casas vacias [77222] (r1.3).epub' renombrado y copiado a DONE como 'Uclés, David - La península de las casas vacías [77222] (r1.3).epub'
Archivo 'Ullrich, Volker - El fracaso de la Republica de Weimar [79419] (r1.0).epub' renombrado y copiado a DONE como 'Ullrich, Volker - El fracaso de la República de Weimar [79419] (r1.0).epub'
Archivo 'Valero, Angeles - [De amor y otros vicios 01] Noches de patatas fritas y cerveza [73902] (r1.1).epub' renombrado y copiado a DONE como 'Valero, Ángeles - Noches de patatas fritas y cerveza.epub'
Archivo 'Valero, Angeles - [De amor y otros vicios 02] Noches de helado y vermut [74009] (r1.1).epub' renombrado y copiado a DONE como 'Valero, Ángeles - Noches de helado y vermut.epub'
Archivo 'Valero, Angeles - [De amor y otros vicios 03] Noches de vino y galletas [74103] (r1.1).epub' renombrado y copiado a DONE como 'Valero, Ángeles - Noches de vino y galletas.epub'
Archivo 'Valero, Angeles - [De amor y otros vicios 04] Noches de croquetas y tequila [74292] (r1.1).epub' renombrado y copiado a DONE como 'Valero, Ángeles - Noches de croquetas y tequila.epub'
Archivo 'Valero, Angeles - [De amor y otros vicios 05] Noches de canela y cafe expreso [74293] (r1.1).epub' renombrado y copiado a DONE como 'Valero, Ángeles - Noches de canela y café expreso.epub'
Archivo 'Valles, Tina - El senyor Palomar a Barcelona [81866] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Vallès, Tina - El senyor Palomar a Barcelona [81866] (r1.0) [CA].epub'
Archivo 'Verne, Jules - [Viajes extraordinarios 16] Las Indias negras [14617] (r1.3).epub' renombrado y copiado a DONE como 'Verne, Jules - Las Indias negras.epub'
Archivo 'von Manstein, Erich - Victorias frustradas [80654] (r1.4).epub' renombrado y copiado a DONE como 'Manstein, Erich von - Victorias frustradas [80654] (r1.4).epub'
Archivo 'Waal, Frans de - El simio y el aprendiz de sushi [81801] (r1.0).epub' renombrado y copiado a DONE como 'Waal, Frans de - El simio y el aprendiz de sushi [81801] (r1.0).epub'
Archivo 'Ware, Dora & Beatty, Betty - Diccionario manual ilustrado de arquitectura [75560] (r1.0).epub' renombrado y copiado a DONE como 'Beatty, Dora Ware, Betty - Diccionario manual ilustrado de arquitectura [75560] (r1.0).epub'
Archivo 'Watts, Peter - [Rifters 02] Maelstrom [81591] (r1.0) [EN].epub' renombrado y copiado a DONE como 'Watts, Peter - Maelstrom.epub'
Archivo 'Welsh, Irvine - Las pesadillas del Marabu [39928] (r1.2).epub' renombrado y copiado a DONE como 'Welsh, Irvine - Las pesadillas del Marabú [39928] (r1.2).epub'
Archivo 'Wieviorka, Olivier - Historia total de la Segunda Guerra Mundial [79386] (r1.0).epub' renombrado y copiado a DONE como 'Wieviorka, Olivier - Historia total de la Segunda Guerra Mundial [79386] (r1.0).epub'
Archivo 'Wiggins, Marianne - Las propiedades de la sed [80247] (r1.1).epub' renombrado y copiado a DONE como 'Wiggins, Marianne - Las propiedades de la sed [80247] (r1.1).epub'
Archivo 'Williams, Beatriz - Maridos y amantes [81572] (r1.0).epub' renombrado y copiado a DONE como 'Williams, Beatriz - Maridos y amantes [81572] (r1.0).epub'
Archivo 'Williams, John - Solo la noche [81831] (r1.0).epub' renombrado y copiado a DONE como 'Williams, John - Solo la noche [81831] (r1.0).epub'
Archivo 'Wilson, Peter H. - El Sacro Imperio Romano Germanico [79811] (r1.0).epub' renombrado y copiado a DONE como 'Wilson, Peter H. - El Sacro Imperio Romano Germánico [79811] (r1.0).epub'
Archivo 'Wolfe, Leslie - La cirujana [72802] (r1.2).epub' renombrado y copiado a DONE como 'Wolfe, Leslie - La cirujana [72802] (r1.2).epub'
Archivo 'Wood, Laura - Secretos y escandalos [81480] (r1.1).epub' renombrado y copiado a DONE como 'Wood, Laura - Secretos y escándalos [81480] (r1.1).epub'
Archivo 'Wulf, Andrea - En busca de Venus [73831] (r1.1).epub' renombrado y copiado a DONE como 'Wulf, Andrea - En busca de Venus [73831] (r1.1).epub'
Archivo 'Xireau, Noa - [Playboy 01] Playboy por contrato [76835] (r1.2).epub' renombrado y copiado a DONE como 'Xireau, Noa - Playboy por contrato.epub'
Archivo 'Xireau, Noa - [Playboy 02] Playboy por herencia [78226] (r1.1).epub' renombrado y copiado a DONE como 'Xireau, Noa - Playboy por herencia.epub'
Archivo 'Yarros, Rebecca - La ultima carta [78604] (r1.0).epub' renombrado y copiado a DONE como 'Yarros, Rebecca - La última carta [78604] (r1.0).epub'
Archivo 'Yarros, Rebecca - [Los renegados 01] Wilder [81770] (r1.0).epub' renombrado y copiado a DONE como 'Yarros, Rebecca - Wilder.epub'
Archivo 'Zabaleta, Juan de - El dia de fiesta en Madrid y sucesos que en el pasan [81740] (r1.0).epub' renombrado y copiado a DONE como 'Zabaleta, Juan de - El día de fiesta en Madrid y sucesos que en él pasan [81740] (r1.0).epub'
Archivo 'Zabaleta, Juan de - Errores celebrados [81826] (r1.0).epub' renombrado y copiado a DONE como 'Zabaleta, Juan de - Errores celebrados [81826] (r1.0).epub'
Archivo 'Zamora, Javier - Solito [81888] (r1.0) [CA].epub' renombrado y copiado a DONE como 'Zamora, Javier - Solito [81888] (r1.0) [CA].epub'
Archivo 'Zhukov, Gueorgui - Memorias y reflexiones [80663] (r1.0).epub' renombrado y copiado a DONE como 'Zhukov, Gueorgui - Memorias y reflexiones [80663] (r1.0).epub'
Archivo 'Zola, Emile - [Los Rougon-Macquart 01] La fortuna de los Rougon [4742] (r1.2).epub' renombrado y copiado a DONE como 'Zola, Émile - La fortuna de los Rougon.epub'
Archivo '[Ancora & Delfin 1062] Perutz, Leo - El marques de Bolibar [16542] (r1.3).epub' renombrado y copiado a DONE como '[Ancora & Delfin 1062] Perutz, Leo - El marqués de Bolibar [16542] (r1.3).epub'
Archivo '[Ancora & Delfin 1690] Marti, Pedro - La mala hija [79310] (r1.0).epub' renombrado y copiado a DONE como '[Ancora & Delfin 1690] Martí, Pedro - La mala hija [79310] (r1.0).epub'
Archivo '[Biblioteca Ayacucho] [Coleccion Clasica 12] Sarmiento, Domingo Faustino - Facundo [13973] (r1.4).epub' renombrado y copiado a DONE como '[Biblioteca Ayacucho] [Coleccion Clasica 12] Sarmiento, Domingo Faustino - Facundo [13973] (r1.4).epub'
Archivo '[Biblioteca Clasica Gredos 013] Hesiodo - Obras y fragmentos [33653] (r1.6).epub' renombrado y copiado a DONE como '[Biblioteca Clasica Gredos 013] Hesíodo - Obras y fragmentos [33653] (r1.6).epub'
Archivo '[Biblioteca Clasica Gredos 042] Samosata, Luciano de - Obras I [27374] (r1.7).epub' renombrado y copiado a DONE como '[Biblioteca Clasica Gredos 042] Samósata, Luciano de - Obras I [27374] (r1.7).epub'
Archivo '[Biblioteca Clasica Gredos 04] Euripides - Tragedias I [32595] (r1.5).epub' renombrado y copiado a DONE como '[Biblioteca Clasica Gredos 04] Eurípides - Tragedias I [32595] (r1.5).epub'
Archivo '[Bolsilibros] [Seleccion Terror 380] Barby, Ralph - Los juegos de Abigail [50165] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 380] Barby, Ralph - Los juegos de Abigail [50165] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 381] Surray, Adam - Aunque la muerte se vista de seda... [50168] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 381] Surray, Adam - Aunque la muerte se vista de seda… [50168] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 382] Carrados, Clark - Noches negras [50204] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 382] Carrados, Clark - Noches negras [50204] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 383] Barby, Ralph - Tengo miedo, ayudame [50166] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 383] Barby, Ralph - Tengo miedo, ayúdame [50166] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 384] Barby, Ralph - El pozo de las maldiciones [50167] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 384] Barby, Ralph - El pozo de las maldiciones [50167] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 385] Carrados, Clark - Horror infinito [50205] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 385] Carrados, Clark - Horror infinito [50205] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 386] Berna, Joseph - El Clan de la Calavera [50169] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 386] Berna, Joseph - El Clan de la Calavera [50169] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 387] Carrigan, Lou - Aliento de ultratumba [50170] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 387] Carrigan, Lou - Aliento de ultratumba [50170] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 388] Surray, Adam - La reencarnacion de Carol Merrill [50207] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 388] Surray, Adam - La reencarnación de Carol Merrill [50207] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 389] Carrados, Clark - Diario escrito en la tumba [50206] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 389] Carrados, Clark - Diario escrito en la tumba [50206] (r1.1).epub'
Archivo '[Bolsilibros] [Seleccion Terror 390] Berna, Joseph - Cazadores de fantasmas [50171] (r1.1).epub' renombrado y copiado a DONE como '[Bolsilibros] [Seleccion Terror 390] Berna, Joseph - Cazadores de fantasmas [50171] (r1.1).epub'
Archivo '[Club del Misterio 02] Doyle, Arthur Conan - Las aventuras de Sherlock Holmes (Trad. J.M. Valverde y M. Campuzano) [81652] (r1.0).epub' renombrado y copiado a DONE como '[Club del Misterio 02] Doyle, Arthur Conan - Las aventuras de Sherlock Holmes (Trad. J.M. Valverde y M. Campuzano) (Trad. J.M. Valverde y M. Campuzano) [81652] (r1.0).epub'
Archivo '[Club del Misterio 05] Highsmith, Patricia - El cuchillo [27859] (r2.0).epub' renombrado y copiado a DONE como '[Club del Misterio 05] Highsmith, Patricia - El cuchillo [27859] (r2.0).epub'
Archivo '[Club del Misterio 14] Biggers, Earl Derr - El loro chino (trad. Alberto Claveria) [81717] (r1.0).epub' renombrado y copiado a DONE como '[Club del Misterio 14] Biggers, Earl Derr - El loro chino (trad. Alberto Clavería) (trad. Alberto Claveria) [81717] (r1.0).epub'
Archivo '[Coleccion AUSTRAL 527] AA. VV. - Antologia de cuentos e historias minimas [71337] (r1.1).epub' renombrado y copiado a DONE como '[Coleccion AUSTRAL 527] VV., AA. - Antología de cuentos e historias mínimas [71337] (r1.1).epub'
Archivo '[Coleccion AUSTRAL 584] Whitney, Phyllis A. - El rojo es para el asesinato [81735] (r1.0).epub' renombrado y copiado a DONE como '[Coleccion AUSTRAL 584] Whitney, Phyllis A. - El rojo es para el asesinato [81735] (r1.0).epub'
Archivo '[Coleccion AUSTRAL 657] Sanders, George - Crimen en mis manos [81734] (r1.0).epub' renombrado y copiado a DONE como '[Coleccion AUSTRAL 657] Sanders, George - Crimen en mis manos [81734] (r1.0).epub'
Archivo '[Coleccion AUSTRAL 734] Koehler, Robert Portner - Cadaver en el viento [81733] (r1.0).epub' renombrado y copiado a DONE como '[Coleccion AUSTRAL 734] Koehler, Robert Portner - Cadáver en el viento [81733] (r1.0).epub'
Archivo '[Coleccion Reno 568] Vassilikos, Vassilis - El monarca [81891] (r1.0).epub' renombrado y copiado a DONE como '[Coleccion Reno 568] Vassilikos, Vassilis - El monarca [81891] (r1.0).epub'
Archivo '[Coleccion Reno 58] Baring, Maurice - La princesa Blanca [70854] (r1.0).epub' renombrado y copiado a DONE como '[Coleccion Reno 58] Baring, Maurice - La princesa Blanca [70854] (r1.0).epub'
Archivo '[Conan] [Serie Conan 01] AA. VV. - Conan [28196] (r1.6).epub' renombrado y copiado a DONE como '[Conan] [Serie Conan 01] Camp, Robert E. Howard & Lin Carter & L. Sprague de - Conan [28196] (r1.6).epub'
Archivo '[Conan] [Serie Conan 02] AA. VV. - Conan el cimmerio [28275] (r1.5).epub' renombrado y copiado a DONE como '[Conan] [Serie Conan 02] Camp, Robert E. Howard & Lin Carter & L. Sprague de - Conan el cimmerio [28275] (r1.5).epub'
Archivo '[Cuadernos Historia 16 121] Dufour, Gerard - Los afrancesados [81837] (r1.0).epub' renombrado y copiado a DONE como '[Cuadernos Historia 16 121] Dufour, Gérard - Los afrancesados [81837] (r1.0).epub'
Archivo '[Descubrir la filosofia 04] Ruiz Trujillo, P. - Aristoteles. De la potencia al acto [33612] (r1.5).epub' renombrado y copiado a DONE como '[Descubrir la filosofia 04] Trujillo, P. Ruiz - Aristóteles [33612] (r1.5).epub'
Archivo '[Descubrir la filosofia 05] Dal Maschio, E. A. - San Agustin. El Doctor de la Gracia contra el Mal [33613] (r1.4).epub' renombrado y copiado a DONE como '[Descubrir la filosofia 05] Maschio, E. A. Dal - San Agustín [33613] (r1.4).epub'
Archivo '[Descubrir la filosofia 42] Lopez Sastre, Gerardo - John Stuart Mill [35946] (r1.3).epub' renombrado y copiado a DONE como '[Descubrir la filosofia 42] Sastre, Gerardo López - John Stuart Mill [35946] (r1.3).epub'
Archivo '[Descubrir la filosofia 78] Escamilla Castillo, Manuel - Jeremy Bentham. La moral utilitaria [68766] (r1.1).epub' renombrado y copiado a DONE como '[Descubrir la filosofia 78] Castillo, Manuel Escamilla - Jeremy Bentham [68766] (r1.1).epub'
Archivo '[Episodios nacionales] [Serie III Cristinos y carlistas 05] Perez Galdos, Benito - La campana del Maestrazgo [1258] (r1.4).epub' renombrado y copiado a DONE como '[Episodios nacionales] [Serie III Cristinos y carlistas 05] Galdós, Benito Pérez - La campaña del Maestrazgo [1258] (r1.4).epub'
Archivo '[Episodios nacionales] [Serie III Cristinos y carlistas 07] Perez Galdos, Benito - Vergara [1260] (r2.1).epub' renombrado y copiado a DONE como '[Episodios nacionales] [Serie III Cristinos y carlistas 07] Galdós, Benito Pérez - Vergara [1260] (r2.1).epub'
Archivo '[Episodios nacionales] [Serie III Cristinos y carlistas 08] Perez Galdos, Benito - Montes de Oca [1262] (r2.1).epub' renombrado y copiado a DONE como '[Episodios nacionales] [Serie III Cristinos y carlistas 08] Galdós, Benito Pérez - Montes de Oca [1262] (r2.1).epub'
Archivo '[Episodios nacionales] [Serie III Cristinos y carlistas 09] Perez Galdos, Benito - Los Ayacuchos [1250] (r2.2).epub' renombrado y copiado a DONE como '[Episodios nacionales] [Serie III Cristinos y carlistas 09] Galdós, Benito Pérez - Los Ayacuchos [1250] (r2.2).epub'
Archivo '[Episodios nacionales] [Serie III Cristinos y carlistas 10] Perez Galdos, Benito - Bodas reales [1266] (r2.1).epub' renombrado y copiado a DONE como '[Episodios nacionales] [Serie III Cristinos y carlistas 10] Galdós, Benito Pérez - Bodas reales [1266] (r2.1).epub'
Archivo '[Episodios nacionales] [Serie IV La era isabelina 01] Perez Galdos, Benito - Las tormentas del 48 [1566] (r2.1).epub' renombrado y copiado a DONE como '[Episodios nacionales] [Serie IV La era isabelina 01] Galdós, Benito Pérez - Las tormentas del 48 [1566] (r2.1).epub'
Archivo '[Etiqueta negra 67] Thompson, Jim - El asesino dentro de mi (trad. 1988) [60665] (r1.1).epub' renombrado y copiado a DONE como '[Etiqueta negra 67] Thompson, Jim - El asesino dentro de mí (trad. 1988) [60665] (r1.1).epub'
Archivo '[Frontera 23] Van Every, Dale - El rapto de Marah [58830] (r1.2).epub' renombrado y copiado a DONE como '[Frontera 23] Every, Dale Van - El rapto de Marah [58830] (r1.2).epub'
Archivo '[Frontera 24] Berger, Thomas - Pequeno Gran Hombre [63022] (r1.1).epub' renombrado y copiado a DONE como '[Frontera 24] Berger, Thomas - Pequeño Gran Hombre [63022] (r1.1).epub'
Archivo '[Frontera 31] Fisher, Vardis - Historia de valientes [80606] (r1.0).epub' renombrado y copiado a DONE como '[Frontera 31] Fisher, Vardis - Historia de valientes [80606] (r1.0).epub'
Archivo '[Historia Universal Siglo XXI 06] Grimal, Pierre - El mundo mediterraneo en la Edad Antigua II [39088] (r1.1).epub' renombrado y copiado a DONE como '[Historia Universal Siglo XXI 06] Grimal, Pierre - El mundo mediterráneo en la Edad Antigua II [39088] (r1.1).epub'
Archivo '[Infraleves 22] Fraile Gomez, Diego - Videoclips de la era post-internet. El universo de PC Music [81429] (r1.0).epub' renombrado y copiado a DONE como '[Infraleves 22] Gómez, Diego Fraile - Videoclips de la era postinternet. El universo de PC Music [81429] (r1.0).epub'
